Date,Time,Region,User Type,Consumption (kWh),Datetime,Time Category,Peak Hour
2024-02-21,18:00,East Zone,Commercial,924,2024-02-21 18:00:00,Evening,Yes
2024-02-21,18:00,East Zone,Industrial,1213,2024-02-21 18:00:00,Evening,Yes
2024-02-21,00:00,West Zone,Residential,1324,2024-02-21 00:00:00,Night,No
2024-02-21,00:00,West Zone,Commercial,376,2024-02-21 00:00:00,Night,No
2024-02-21,00:00,West Zone,Industrial,1619,2024-02-21 00:00:00,Night,No
2024-02-21,06:00,West Zone,Residential,1035,2024-02-21 06:00:00,Morning,No
2024-02-21,06:00,West Zone,Commercial,1902,2024-02-21 06:00:00,Morning,No
2024-02-21,06:00,West Zone,Industrial,1570,2024-02-21 06:00:00,Morning,No
2024-02-21,12:00,West Zone,Residential,1537,2024-02-21 12:00:00,Afternoon,No
2024-02-21,12:00,West Zone,Commercial,1722,2024-02-21 12:00:00,Afternoon,No
2024-02-21,12:00,West Zone,Industrial,1323,2024-02-21 12:00:00,Afternoon,No
2024-02-21,18:00,West Zone,Residential,1676,2024-02-21 18:00:00,Evening,Yes
2024-02-21,18:00,West Zone,Commercial,1828,2024-02-21 18:00:00,Evening,Yes
2024-02-21,18:00,West Zone,Industrial,1117,2024-02-21 18:00:00,Evening,Yes
2024-02-22,00:00,North Zone,Residential,1079,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,North Zone,Commercial,1996,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,North Zone,Industrial,126,2024-02-22 00:00:00,Night,No
2024-02-22,06:00,North Zone,Residential,1079,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,North Zone,Commercial,349,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,North Zone,Industrial,419,2024-02-22 06:00:00,Morning,No
2024-02-22,12:00,North Zone,Residential,1403,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,North Zone,Commercial,113,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,North Zone,Industrial,491,2024-02-22 12:00:00,Afternoon,No
2024-02-22,18:00,North Zone,Residential,1915,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,North Zone,Commercial,1789,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,North Zone,Industrial,447,2024-02-22 18:00:00,Evening,Yes
2024-02-22,00:00,South Zone,Residential,1547,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,South Zone,Commercial,950,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,South Zone,Industrial,625,2024-02-22 00:00:00,Night,No
2024-02-22,06:00,South Zone,Residential,1515,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,South Zone,Commercial,1622,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,South Zone,Industrial,1767,2024-02-22 06:00:00,Morning,No
2024-02-22,12:00,South Zone,Residential,1084,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,South Zone,Commercial,335,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,South Zone,Industrial,1399,2024-02-22 12:00:00,Afternoon,No
2024-02-22,18:00,South Zone,Residential,235,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,South Zone,Commercial,297,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,South Zone,Industrial,1433,2024-02-22 18:00:00,Evening,Yes
2024-02-22,00:00,East Zone,Residential,761,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,East Zone,Commercial,1621,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,East Zone,Industrial,579,2024-02-22 00:00:00,Night,No
2024-02-22,06:00,East Zone,Residential,1312,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,East Zone,Commercial,1331,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,East Zone,Industrial,1606,2024-02-22 06:00:00,Morning,No
2024-02-22,12:00,East Zone,Residential,1933,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,East Zone,Commercial,700,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,East Zone,Industrial,650,2024-02-22 12:00:00,Afternoon,No
2024-02-22,18:00,East Zone,Residential,241,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,East Zone,Commercial,343,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,East Zone,Industrial,1806,2024-02-22 18:00:00,Evening,Yes
2024-02-22,00:00,West Zone,Residential,1134,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,West Zone,Commercial,1772,2024-02-22 00:00:00,Night,No
2024-02-22,00:00,West Zone,Industrial,954,2024-02-22 00:00:00,Night,No
2024-02-22,06:00,West Zone,Residential,745,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,West Zone,Commercial,1975,2024-02-22 06:00:00,Morning,No
2024-02-22,06:00,West Zone,Industrial,1992,2024-02-22 06:00:00,Morning,No
2024-02-22,12:00,West Zone,Residential,437,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,West Zone,Commercial,893,2024-02-22 12:00:00,Afternoon,No
2024-02-22,12:00,West Zone,Industrial,155,2024-02-22 12:00:00,Afternoon,No
2024-02-22,18:00,West Zone,Residential,1940,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,West Zone,Commercial,576,2024-02-22 18:00:00,Evening,Yes
2024-02-22,18:00,West Zone,Industrial,1313,2024-02-22 18:00:00,Evening,Yes
2024-02-23,00:00,North Zone,Residential,763,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,North Zone,Commercial,652,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,North Zone,Industrial,1759,2024-02-23 00:00:00,Night,No
2024-02-23,06:00,North Zone,Residential,635,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,North Zone,Commercial,1727,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,North Zone,Industrial,364,2024-02-23 06:00:00,Morning,No
2024-02-23,12:00,North Zone,Residential,177,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,North Zone,Commercial,347,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,North Zone,Industrial,1845,2024-02-23 12:00:00,Afternoon,No
2024-02-23,18:00,North Zone,Residential,971,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,North Zone,Commercial,641,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,North Zone,Industrial,856,2024-02-23 18:00:00,Evening,Yes
2024-02-23,00:00,South Zone,Residential,1740,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,South Zone,Commercial,171,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,South Zone,Industrial,627,2024-02-23 00:00:00,Night,No
2024-02-23,06:00,South Zone,Residential,1608,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,South Zone,Commercial,1818,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,South Zone,Industrial,1864,2024-02-23 06:00:00,Morning,No
2024-02-23,12:00,South Zone,Residential,974,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,South Zone,Commercial,1774,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,South Zone,Industrial,849,2024-02-23 12:00:00,Afternoon,No
2024-02-23,18:00,South Zone,Residential,187,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,South Zone,Commercial,853,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,South Zone,Industrial,658,2024-02-23 18:00:00,Evening,Yes
2024-02-23,00:00,East Zone,Residential,1500,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,East Zone,Commercial,471,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,East Zone,Industrial,699,2024-02-23 00:00:00,Night,No
2024-02-23,06:00,East Zone,Residential,1650,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,East Zone,Commercial,1561,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,East Zone,Industrial,798,2024-02-23 06:00:00,Morning,No
2024-02-23,12:00,East Zone,Residential,697,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,East Zone,Commercial,1930,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,East Zone,Industrial,291,2024-02-23 12:00:00,Afternoon,No
2024-02-23,18:00,East Zone,Residential,659,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,East Zone,Commercial,1024,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,East Zone,Industrial,950,2024-02-23 18:00:00,Evening,Yes
2024-02-23,00:00,West Zone,Residential,799,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,West Zone,Commercial,1609,2024-02-23 00:00:00,Night,No
2024-02-23,00:00,West Zone,Industrial,662,2024-02-23 00:00:00,Night,No
2024-02-23,06:00,West Zone,Residential,1317,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,West Zone,Commercial,800,2024-02-23 06:00:00,Morning,No
2024-02-23,06:00,West Zone,Industrial,1562,2024-02-23 06:00:00,Morning,No
2024-02-23,12:00,West Zone,Residential,1867,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,West Zone,Commercial,697,2024-02-23 12:00:00,Afternoon,No
2024-02-23,12:00,West Zone,Industrial,661,2024-02-23 12:00:00,Afternoon,No
2024-02-23,18:00,West Zone,Residential,146,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,West Zone,Commercial,1687,2024-02-23 18:00:00,Evening,Yes
2024-02-23,18:00,West Zone,Industrial,822,2024-02-23 18:00:00,Evening,Yes
2024-02-24,00:00,North Zone,Residential,1114,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,North Zone,Commercial,1408,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,North Zone,Industrial,800,2024-02-24 00:00:00,Night,No
2024-02-24,06:00,North Zone,Residential,1581,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,North Zone,Commercial,1167,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,North Zone,Industrial,188,2024-02-24 06:00:00,Morning,No
2024-02-24,12:00,North Zone,Residential,1690,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,North Zone,Commercial,1063,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,North Zone,Industrial,460,2024-02-24 12:00:00,Afternoon,No
2024-02-24,18:00,North Zone,Residential,254,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,North Zone,Commercial,1486,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,North Zone,Industrial,474,2024-02-24 18:00:00,Evening,Yes
2024-02-24,00:00,South Zone,Residential,1636,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,South Zone,Commercial,1109,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,South Zone,Industrial,1346,2024-02-24 00:00:00,Night,No
2024-02-24,06:00,South Zone,Residential,1975,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,South Zone,Commercial,299,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,South Zone,Industrial,1646,2024-02-24 06:00:00,Morning,No
2024-02-24,12:00,South Zone,Residential,1710,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,South Zone,Commercial,1412,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,South Zone,Industrial,339,2024-02-24 12:00:00,Afternoon,No
2024-02-24,18:00,South Zone,Residential,1449,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,South Zone,Commercial,821,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,South Zone,Industrial,587,2024-02-24 18:00:00,Evening,Yes
2024-02-24,00:00,East Zone,Residential,862,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,East Zone,Commercial,276,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,East Zone,Industrial,1008,2024-02-24 00:00:00,Night,No
2024-02-24,06:00,East Zone,Residential,290,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,East Zone,Commercial,1329,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,East Zone,Industrial,1380,2024-02-24 06:00:00,Morning,No
2024-02-24,12:00,East Zone,Residential,273,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,East Zone,Commercial,1713,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,East Zone,Industrial,1541,2024-02-24 12:00:00,Afternoon,No
2024-02-24,18:00,East Zone,Residential,676,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,East Zone,Commercial,960,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,East Zone,Industrial,1799,2024-02-24 18:00:00,Evening,Yes
2024-02-24,00:00,West Zone,Residential,1440,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,West Zone,Commercial,1261,2024-02-24 00:00:00,Night,No
2024-02-24,00:00,West Zone,Industrial,1704,2024-02-24 00:00:00,Night,No
2024-02-24,06:00,West Zone,Residential,1067,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,West Zone,Commercial,1326,2024-02-24 06:00:00,Morning,No
2024-02-24,06:00,West Zone,Industrial,400,2024-02-24 06:00:00,Morning,No
2024-02-24,12:00,West Zone,Residential,1619,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,West Zone,Commercial,958,2024-02-24 12:00:00,Afternoon,No
2024-02-24,12:00,West Zone,Industrial,186,2024-02-24 12:00:00,Afternoon,No
2024-02-24,18:00,West Zone,Residential,1647,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,West Zone,Commercial,482,2024-02-24 18:00:00,Evening,Yes
2024-02-24,18:00,West Zone,Industrial,400,2024-02-24 18:00:00,Evening,Yes
2024-02-25,00:00,North Zone,Residential,1526,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,North Zone,Commercial,1244,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,North Zone,Industrial,628,2024-02-25 00:00:00,Night,No
2024-02-25,06:00,North Zone,Residential,276,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,North Zone,Commercial,1314,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,North Zone,Industrial,677,2024-02-25 06:00:00,Morning,No
2024-02-25,12:00,North Zone,Residential,440,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,North Zone,Commercial,102,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,North Zone,Industrial,802,2024-02-25 12:00:00,Afternoon,No
2024-02-25,18:00,North Zone,Residential,1390,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,North Zone,Commercial,1551,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,North Zone,Industrial,1497,2024-02-25 18:00:00,Evening,Yes
2024-02-25,00:00,South Zone,Residential,774,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,South Zone,Commercial,1538,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,South Zone,Industrial,253,2024-02-25 00:00:00,Night,No
2024-02-25,06:00,South Zone,Residential,1144,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,South Zone,Commercial,424,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,South Zone,Industrial,123,2024-02-25 06:00:00,Morning,No
2024-02-25,12:00,South Zone,Residential,890,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,South Zone,Commercial,1809,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,South Zone,Industrial,684,2024-02-25 12:00:00,Afternoon,No
2024-02-25,18:00,South Zone,Residential,592,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,South Zone,Commercial,1643,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,South Zone,Industrial,1656,2024-02-25 18:00:00,Evening,Yes
2024-02-25,00:00,East Zone,Residential,719,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,East Zone,Commercial,1055,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,East Zone,Industrial,958,2024-02-25 00:00:00,Night,No
2024-02-25,06:00,East Zone,Residential,1535,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,East Zone,Commercial,1973,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,East Zone,Industrial,1477,2024-02-25 06:00:00,Morning,No
2024-02-25,12:00,East Zone,Residential,292,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,East Zone,Commercial,1806,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,East Zone,Industrial,1140,2024-02-25 12:00:00,Afternoon,No
2024-02-25,18:00,East Zone,Residential,1382,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,East Zone,Commercial,737,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,East Zone,Industrial,1572,2024-02-25 18:00:00,Evening,Yes
2024-02-25,00:00,West Zone,Residential,505,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,West Zone,Commercial,1957,2024-02-25 00:00:00,Night,No
2024-02-25,00:00,West Zone,Industrial,1871,2024-02-25 00:00:00,Night,No
2024-02-25,06:00,West Zone,Residential,461,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,West Zone,Commercial,1683,2024-02-25 06:00:00,Morning,No
2024-02-25,06:00,West Zone,Industrial,826,2024-02-25 06:00:00,Morning,No
2024-02-25,12:00,West Zone,Residential,641,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,West Zone,Commercial,942,2024-02-25 12:00:00,Afternoon,No
2024-02-25,12:00,West Zone,Industrial,770,2024-02-25 12:00:00,Afternoon,No
2024-02-25,18:00,West Zone,Residential,1168,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,West Zone,Commercial,412,2024-02-25 18:00:00,Evening,Yes
2024-02-25,18:00,West Zone,Industrial,1096,2024-02-25 18:00:00,Evening,Yes
2024-02-26,00:00,North Zone,Residential,1041,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,North Zone,Commercial,679,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,North Zone,Industrial,625,2024-02-26 00:00:00,Night,No
2024-02-26,06:00,North Zone,Residential,1403,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,North Zone,Commercial,557,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,North Zone,Industrial,1285,2024-02-26 06:00:00,Morning,No
2024-02-26,12:00,North Zone,Residential,923,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,North Zone,Commercial,519,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,North Zone,Industrial,1186,2024-02-26 12:00:00,Afternoon,No
2024-02-26,18:00,North Zone,Residential,1369,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,North Zone,Commercial,1652,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,North Zone,Industrial,1334,2024-02-26 18:00:00,Evening,Yes
2024-02-26,00:00,South Zone,Residential,345,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,South Zone,Commercial,1925,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,South Zone,Industrial,1109,2024-02-26 00:00:00,Night,No
2024-02-26,06:00,South Zone,Residential,779,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,South Zone,Commercial,1821,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,South Zone,Industrial,817,2024-02-26 06:00:00,Morning,No
2024-02-26,12:00,South Zone,Residential,665,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,South Zone,Commercial,919,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,South Zone,Industrial,1047,2024-02-26 12:00:00,Afternoon,No
2024-02-26,18:00,South Zone,Residential,1816,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,South Zone,Commercial,372,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,South Zone,Industrial,1704,2024-02-26 18:00:00,Evening,Yes
2024-02-26,00:00,East Zone,Residential,569,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,East Zone,Commercial,335,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,East Zone,Industrial,413,2024-02-26 00:00:00,Night,No
2024-02-26,06:00,East Zone,Residential,884,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,East Zone,Commercial,196,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,East Zone,Industrial,889,2024-02-26 06:00:00,Morning,No
2024-02-26,12:00,East Zone,Residential,1308,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,East Zone,Commercial,506,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,East Zone,Industrial,1475,2024-02-26 12:00:00,Afternoon,No
2024-02-26,18:00,East Zone,Residential,1819,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,East Zone,Commercial,123,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,East Zone,Industrial,1675,2024-02-26 18:00:00,Evening,Yes
2024-02-26,00:00,West Zone,Residential,1223,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,West Zone,Commercial,687,2024-02-26 00:00:00,Night,No
2024-02-26,00:00,West Zone,Industrial,539,2024-02-26 00:00:00,Night,No
2024-02-26,06:00,West Zone,Residential,1105,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,West Zone,Commercial,711,2024-02-26 06:00:00,Morning,No
2024-02-26,06:00,West Zone,Industrial,1878,2024-02-26 06:00:00,Morning,No
2024-02-26,12:00,West Zone,Residential,1269,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,West Zone,Commercial,1359,2024-02-26 12:00:00,Afternoon,No
2024-02-26,12:00,West Zone,Industrial,1739,2024-02-26 12:00:00,Afternoon,No
2024-02-26,18:00,West Zone,Residential,1121,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,West Zone,Commercial,1583,2024-02-26 18:00:00,Evening,Yes
2024-02-26,18:00,West Zone,Industrial,604,2024-02-26 18:00:00,Evening,Yes
2024-02-27,00:00,North Zone,Residential,541,2024-02-27 00:00:00,Night,No
2024-02-27,00:00,North Zone,Commercial,1218,2024-02-27 00:00:00,Night,No
2024-02-27,00:00,North Zone,Industrial,1796,2024-02-27 00:00:00,Night,No
2024-02-27,06:00,North Zone,Residential,1041,2024-02-27 06:00:00,Morning,No
2024-02-27,06:00,North Zone,Commercial,1740,2024-02-27 06:00:00,Morning,No
2024-02-27,06:00,North Zone,Industrial,747,2024-02-27 06:00:00,Morning,No
2024-02-27,12:00,North Zone,Residential,1687,2024-02-27 12:00:00,Afternoon,No
2024-02-27,12:00,North Zone,Commercial,1230,2024-02-27 12:00:00,Afternoon,No
2024-02-27,12:00,North Zone,Industrial,1426,2024-02-27 12:00:00,Afternoon,No
2024-02-27,18:00,North Zone,Residential,1309,2024-02-27 18:00:00,Evening,Yes
2024-02-27,18:00,North Zone,Commercial,1749,2024-02-27 18:00:00,Evening,Yes
2024-02-27,18:00,North Zone,Industrial,1814,2024-02-27 18:00:00,Evening,Yes
2024-02-27,00:00,South Zone,Residential,273,2024-02-27 00:00:00,Night,No
2024-02-27,00:00,South Zone,Commercial,1483,2024-02-27 00:00:00,Night,No
2024-02-27,00:00,South Zone,Industrial,1421,2024-02-27 00:00:00,Night,No
2024-02-27,06:00,South Zone,Residential,776,2024-02-27 06:00:00,Morning,No
2024-02-27,06:00,South Zone,Commercial,1541,2024-02-27 06:00:00,Morning,No
2024-02-27,06:00,South Zone,Industrial,1201,2024-02-27 06:00:00,Morning,No
2024-02-27,12:00,South Zone,Residential,702,2024-02-27 12:00:00,Afternoon,No
2024-02-27,12:00,South Zone,Commercial,1538,2024-02-27 12:00:00,Afternoon,No
2024-02-27,12:00,South Zone,Industrial,334,2024-02-27 12:00:00,Afternoon,No
2024-02-27,18:00,South Zone,Residential,951,2024-02-27 18:00:00,Evening,Yes
2024-02-27,18:00,South Zone,Commercial,594,2024-02-27 18:00:00,Evening,Yes
2024-02-27,18:00,South Zone,Industrial,623,2024-02-27 18:00:00,Evening,Yes
2024-02-27,00:00,East Zone,Residential,1334,2024-02-27 00:00:00,Night,No
